axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,2,5,ari_average_quant,6,0.8822254658251463,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_average_quant,7,0.8580284892689511,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_generalizability,3,0.6297676874702222,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_generalizability,4,0.8584755486884693,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability,6,0.8720204149191566,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_generalizability,7,0.8507819333980232,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,3,0.6297676874702222,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,4,0.8584755486884693,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,6,0.8720204149191566,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_generalizability_1se,7,0.8507819333980232,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,3,0.6297676874702222,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,4,0.8584755486884693,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,6,0.8720204149191566,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_generalizability_quant,7,0.8507819333980232,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_stability,3,0.6038709031572205,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_stability,4,0.8296054228978902,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_stability,6,0.8924305167311358,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_stability,7,0.8652750451398791,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,3,0.6038709031572205,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,4,0.8296054228978902,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,6,0.8924305167311358,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,7,0.8652750451398791,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,3,0.6038709031572205,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,4,0.8296054228978902,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,6,0.8924305167311358,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,7,0.8652750451398791,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,3,0.6235859723748138,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,4,0.8388121492610863,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,5,0.9999999999586944,True,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,6,0.9252885384533828,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,7,0.9223546255322637,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,3,0.6593024764724184,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,4,0.8582215191298864,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,6,0.9356736166347691,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,7,0.9343972258495103,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,3,0.5258314431843452,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,4,0.7753746942406048,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,6,0.9000818323326663,False,False,0.8340227328773308
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,7,0.8879644207249278,False,False,0.7720129604700823
difficulty_level,0,easy,1.0,2,5,silhouette,3,0.126030387641602,False,False,0.7307248407966851
difficulty_level,0,easy,1.0,2,5,silhouette,4,0.15060519042588297,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,silhouette,5,0.16220679664393872,False,True,1.0
difficulty_level,0,easy,1.0,2,5,silhouette,6,0.20344926492514726,False,False,0.8339676960410013
