axis_name,axis_value,difficulty,baseline_ari,dataset_iteration,true_k,metric_name,k,metric_value,is_optimal,is_correct,metric_ari
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,6,0.9445598931463679,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_stability_1se,7,0.9239426671100217,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,3,0.781238813919555,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,4,1.0,False,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,5,1.0,True,True,1.0
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,6,0.9445598931463679,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,ari_stability_quant,7,0.9239426671100217,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,3,0.7833694334315509,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,4,0.9999999999586944,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,5,0.9999999999586944,False,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,6,0.959336439850878,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,consensus_ce_stability,7,0.9524556159221417,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,3,0.7844624836196632,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,6,0.9650312269468826,False,False,0.8430013544152769
difficulty_level,0,easy,1.0,2,5,consensus_gini_stability,7,0.9583815170700345,False,False,0.768960553066466
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,3,0.7804402935290193,False,False,0.6602010270469283
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,4,1.0,True,False,0.8992592273942882
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,5,1.0,False,True,1.0
difficulty_level,0,easy,1.0,2,5,consensus_pac_stability,6,0.9509468534578608,False,False,0.8430013544152769
